datetime,open,high,low,close,volume
2025-10-17 17:58:30,388.2204,388.2204,388.09,388.09,3212.0
2025-10-17 17:58:45,388.07,388.22,388.05,388.21,12927.0
2025-10-17 17:59:00,388.22,388.35,388.19,388.315,8236.0
2025-10-17 17:59:15,388.37,388.42,388.261,388.28,4710.0
2025-10-17 17:59:30,388.31,388.44,388.25,388.42,8931.0
2025-10-17 17:59:45,388.44,388.44,388.3225,388.3389,9265.0
2025-10-17 18:00:00,388.4,388.51,388.2801,388.4384,6398.0
2025-10-17 18:00:15,388.42,388.44,388.33,388.4,7386.0
2025-10-17 18:00:30,388.415,388.46,388.33,388.41,6333.0
2025-10-17 18:00:45,388.42,388.4455,388.25,388.26,11886.0
2025-10-17 18:01:00,388.275,388.32,388.15,388.15,18466.0
2025-10-17 18:01:15,388.18,388.29,388.12,388.28,8002.0
2025-10-17 18:01:30,388.245,388.27,388.2,388.27,3371.0
2025-10-17 18:01:45,388.3,388.31,388.18,388.18,4987.0
2025-10-17 18:02:00,388.2,388.49,388.16,388.49,14849.0
2025-10-17 18:02:15,388.5,388.7,388.48,388.6951,6783.0
2025-10-17 18:02:30,388.695,388.8397,388.69,388.819,46189.0
2025-10-17 18:02:45,388.815,389.13,388.78,389.09,140926.0
2025-10-17 18:03:00,389.13,389.26,389.04,389.085,71641.0
2025-10-17 18:03:15,389.03,389.09,388.98,389.0,9312.0
2025-10-17 18:03:30,388.94,389.1345,388.94,389.08,16796.0
2025-10-17 18:03:45,389.15,389.24,389.15,389.19,12863.0
2025-10-17 18:04:00,389.19,389.28,389.13,389.165,13438.0
2025-10-17 18:04:15,389.13,389.1663,389.03,389.08,14516.0
2025-10-17 18:04:30,389.11,389.28,389.09,389.28,20463.0
2025-10-17 18:04:45,389.2739,389.2739,389.11,389.19,29350.0
2025-10-17 18:05:00,389.2,389.29,389.2,389.22,6952.0
2025-10-17 18:05:15,389.16,389.21,389.12,389.14,8469.0
2025-10-17 18:05:30,389.11,389.18,389.02,389.02,7194.0
2025-10-17 18:05:45,389.08,389.17,389.0,389.135,10941.0
2025-10-17 18:06:00,389.15,389.17,389.0574,389.14,29211.0
2025-10-17 18:06:15,389.16,389.3165,389.13,389.17,11591.0
